Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Representative_document,Date,DateTime
just like luigi,5,5_mario_hero_said_guy,"['mario', 'hero', 'said', 'guy', 'instead', 'everyone', 'man', 'murderer', 'name', 'right']","[""And some people wonder why Luigi did what he did. IT'S BECAUSE OF SHIT LIKE THIS!!"", ""We don't care. He's a hero. Free Luigi"", 'FREE LUIGI. HE IS A HERO']",mario - hero - said - guy - instead - everyone - man - murderer - name - right,False,12/24/2024 3:54,12/24/2024 3:54
"""society’s greatest villains""
Oh fuuuck off.
Wait'll you hear who created Obamacare and therefore the entire structure UnitedHealthcare thrives under.",1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/24/2024 3:53,12/24/2024 3:53
"I despise Josh Hawley, but he's 100% correct. We know the Health Insurance industry kills people for profit, but the credit card industry destroys people's lives. A 29% APR sentences a person to bankruptcy. This kind of inhumanity is why Luigi Mangion's viewed as a hero by some.",3,3_luigimangione_said_ceos_uhc,"['luigimangione', 'said', 'ceos', 'uhc', 'assassin', 'corporate', 'unitedhealthcareassassin', 'case', 'unitedhealth', 'allegedly']","['Document ( Manifesto ) found on person of interest Luigi Mangione has two quotes: “These parasites had it coming"" ""It had to be done,""\nWritten words from Luigi Mangione who allegedly gunned down United Healthcare CEO Brian Thompson', 'The Mangione Manifesto: Parasites had it coming', 'Update: Luigi Mangione\'s manifesto included the quotes: \n“These parasites had it coming” and “I do apologize for any strife and trauma, but it had to be done""\n--Said shooter acted alone\n--""The document railed against the health care industry and suggested violence is the answer""']",luigimangione - said - ceos - uhc - assassin - corporate - unitedhealthcareassassin - case - unitedhealth - allegedly,False,12/24/2024 3:41,12/24/2024 3:41
I’m independent and a son of Sherman. Luigi did a truly American act. These CEO’s and corporate oligarchs have gone to war again middle class Americans and are destroying our country. Oppressors plain and simple. I too think child rapists need to be eliminated. We are…,0,0_insurance_hero_healthcare_ceos,"['insurance', 'hero', 'healthcare', 'ceos', 'killer', 'care', 'killed', 'poor', 'greed', 'medical']","['Maybe after what that Luigi guy did we can get a better healthcare system. I’ve been feeling sick for months and can’t see a doctor cause I have no insurance. The ironic part is that I work in the healthcare industry.', ""Luigi is a hero for eliminating this vermin killer! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands. Good riddance."", ""Rittenhouse isn't a POS but Luigi is a hero! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands annually. Good riddance""]",insurance - hero - healthcare - ceos - killer - care - killed - poor - greed - medical,False,12/24/2024 3:25,12/24/2024 3:25
"Same as Luigi Mangione, death penalty",7,7_luigimangione_villain_hero_corrupt,"['luigimangione', 'villain', 'hero', 'corrupt', 'lives', 'italian', 'murdering', 'man', 'corporate', 'story']","['That was one big performance by the NYPD and it backfired spectacularly. Their goal was to make Luigi Mangione look like a Batman villain. Instead it made him look like a folk hero who fought back against the system that puts profits over our own lives. You’re a joke mayor.', 'That was one big performance by the NYPD and it backfired spectacularly. Their goal was to make Luigi Mangione look like a Batman villain. Instead it made him look like a folk hero who fought back against the system that puts profits over our own lives', 'He took on the corrupt healthcare system is what he did, and in this house Luigi Mangione is an Italian American hero, end of story!']",luigimangione - villain - hero - corrupt - lives - italian - murdering - man - corporate - story,False,12/24/2024 3:23,12/24/2024 3:23
Luigi Mangione is a fucking god #denydefenddepose #LuigiMangione,7,7_luigimangione_villain_hero_corrupt,"['luigimangione', 'villain', 'hero', 'corrupt', 'lives', 'italian', 'murdering', 'man', 'corporate', 'story']","['That was one big performance by the NYPD and it backfired spectacularly. Their goal was to make Luigi Mangione look like a Batman villain. Instead it made him look like a folk hero who fought back against the system that puts profits over our own lives. You’re a joke mayor.', 'That was one big performance by the NYPD and it backfired spectacularly. Their goal was to make Luigi Mangione look like a Batman villain. Instead it made him look like a folk hero who fought back against the system that puts profits over our own lives', 'He took on the corrupt healthcare system is what he did, and in this house Luigi Mangione is an Italian American hero, end of story!']",luigimangione - villain - hero - corrupt - lives - italian - murdering - man - corporate - story,False,12/24/2024 3:23,12/24/2024 3:23
And people wonder why Luigi Maglione did what he did.,5,5_mario_hero_said_guy,"['mario', 'hero', 'said', 'guy', 'instead', 'everyone', 'man', 'murderer', 'name', 'right']","[""And some people wonder why Luigi did what he did. IT'S BECAUSE OF SHIT LIKE THIS!!"", ""We don't care. He's a hero. Free Luigi"", 'FREE LUIGI. HE IS A HERO']",mario - hero - said - guy - instead - everyone - man - murderer - name - right,False,12/24/2024 3:21,12/24/2024 3:21
Why is no one talking about Luigi Mangione‘s family? And the large healthcare services company they own with several different locations. This kid grew up on and was spoiled on the back of the people paying insurance for his family services.,3,3_luigimangione_said_ceos_uhc,"['luigimangione', 'said', 'ceos', 'uhc', 'assassin', 'corporate', 'unitedhealthcareassassin', 'case', 'unitedhealth', 'allegedly']","['Document ( Manifesto ) found on person of interest Luigi Mangione has two quotes: “These parasites had it coming"" ""It had to be done,""\nWritten words from Luigi Mangione who allegedly gunned down United Healthcare CEO Brian Thompson', 'The Mangione Manifesto: Parasites had it coming', 'Update: Luigi Mangione\'s manifesto included the quotes: \n“These parasites had it coming” and “I do apologize for any strife and trauma, but it had to be done""\n--Said shooter acted alone\n--""The document railed against the health care industry and suggested violence is the answer""']",luigimangione - said - ceos - uhc - assassin - corporate - unitedhealthcareassassin - case - unitedhealth - allegedly,False,12/24/2024 2:52,12/24/2024 2:52
Why couldn’t luigi just kidnap the CEO like on Christmas vacation?,0,0_insurance_hero_healthcare_ceos,"['insurance', 'hero', 'healthcare', 'ceos', 'killer', 'care', 'killed', 'poor', 'greed', 'medical']","['Maybe after what that Luigi guy did we can get a better healthcare system. I’ve been feeling sick for months and can’t see a doctor cause I have no insurance. The ironic part is that I work in the healthcare industry.', ""Luigi is a hero for eliminating this vermin killer! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands. Good riddance."", ""Rittenhouse isn't a POS but Luigi is a hero! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands annually. Good riddance""]",insurance - hero - healthcare - ceos - killer - care - killed - poor - greed - medical,False,12/24/2024 2:47,12/24/2024 2:47
"My Empathy Is Out of Network Deny Defend Depose Sticker ,Car Magnet - Official Free Luigi",0,0_insurance_hero_healthcare_ceos,"['insurance', 'hero', 'healthcare', 'ceos', 'killer', 'care', 'killed', 'poor', 'greed', 'medical']","['Maybe after what that Luigi guy did we can get a better healthcare system. I’ve been feeling sick for months and can’t see a doctor cause I have no insurance. The ironic part is that I work in the healthcare industry.', ""Luigi is a hero for eliminating this vermin killer! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands. Good riddance."", ""Rittenhouse isn't a POS but Luigi is a hero! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands annually. Good riddance""]",insurance - hero - healthcare - ceos - killer - care - killed - poor - greed - medical,False,12/24/2024 2:46,12/24/2024 2:46
How many children went without their mothers or fathers because of monsters like Brian Thompson?,4,4_get_died_deserved_die,"['get', 'died', 'deserved', 'die', 'goes', 'killed', 'hero', 'man', 'got', 'put']","['Yes, Brian Thompson was a human being with a family.\n\nHe was also a healthcare CEO who was responsible for more deaths than Al Qaeda... every year.\n\nThose people were human beings with families. \n\nDoes that make Brian Thompson despicable? 🤔', 'Yes, Brian Thompson was a human being with a family. He was also a healthcare CEO who was responsible for more deaths than Al Qaeda... every year. \n\nThose people were human beings with families. \n\nDoes that make Brian Thompson despicable? 🤔', 'Brian Thompson had the blood of thousands of people just like this poor person’s family on his hands. he was just as much a killer as the man who shot him, he did it from behind a desk without ever having to face the people whose lives he was ending.']",get - died - deserved - die - goes - killed - hero - man - got - put,False,12/24/2024 2:39,12/24/2024 2:39
"Wonder what Mr.Mangione is thinking these days!Cowardly and senseless to shoot somepme in the back because he incarnates an industry that has failed the American people BIG TIME! Mangione might have confronted Thompson, challenged him to a fight,mobilzed public support against…",3,3_luigimangione_said_ceos_uhc,"['luigimangione', 'said', 'ceos', 'uhc', 'assassin', 'corporate', 'unitedhealthcareassassin', 'case', 'unitedhealth', 'allegedly']","['Document ( Manifesto ) found on person of interest Luigi Mangione has two quotes: “These parasites had it coming"" ""It had to be done,""\nWritten words from Luigi Mangione who allegedly gunned down United Healthcare CEO Brian Thompson', 'The Mangione Manifesto: Parasites had it coming', 'Update: Luigi Mangione\'s manifesto included the quotes: \n“These parasites had it coming” and “I do apologize for any strife and trauma, but it had to be done""\n--Said shooter acted alone\n--""The document railed against the health care industry and suggested violence is the answer""']",luigimangione - said - ceos - uhc - assassin - corporate - unitedhealthcareassassin - case - unitedhealth - allegedly,False,12/24/2024 2:37,12/24/2024 2:37
made $22-bil in net profits last year - is “heavily investing” in its plan to save millions by limiting access to applied behavior analysis targeting autistic kids covered through the co’s contracted Medicaid plans.,1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/24/2024 2:18,12/24/2024 2:18
"Someone wanna explain to me how Luigi Mangione is a 'terrorist' when he (allegedly) only killed one guy, while that CEO who rubberstamped thousands being wrongfully denied lifesaving healthcare they've paid into for years ain't a terrorist?",3,3_luigimangione_said_ceos_uhc,"['luigimangione', 'said', 'ceos', 'uhc', 'assassin', 'corporate', 'unitedhealthcareassassin', 'case', 'unitedhealth', 'allegedly']","['Document ( Manifesto ) found on person of interest Luigi Mangione has two quotes: “These parasites had it coming"" ""It had to be done,""\nWritten words from Luigi Mangione who allegedly gunned down United Healthcare CEO Brian Thompson', 'The Mangione Manifesto: Parasites had it coming', 'Update: Luigi Mangione\'s manifesto included the quotes: \n“These parasites had it coming” and “I do apologize for any strife and trauma, but it had to be done""\n--Said shooter acted alone\n--""The document railed against the health care industry and suggested violence is the answer""']",luigimangione - said - ceos - uhc - assassin - corporate - unitedhealthcareassassin - case - unitedhealth - allegedly,False,12/24/2024 2:04,12/24/2024 2:04
Pelosi must be investigated and United Healthcare too. UHC must be dissolved due to unethical management.#UnitedHealthcare,6,6_brianthompson_executives_nypd_corporate,"['brianthompson', 'executives', 'nypd', 'corporate', 'bill', 'company', 'ceos', 'care', 'right', 'social']","['Taylor Lorenz defends United Healthcare CEO Brian Thompson’s murder in sickening post: ‘People wonder why we want these executives dead’', ""Taylor Lorenz slams health insurance industry, says it's no 'wonder why we want these executives dead' after UnitedHealthcare CEO murder"", 'Taylor Lorenz slams health insurance industry, says it\'s no ""wonder why we want these executives dead"" after UnitedHealthcare CEO murder']",brianthompson - executives - nypd - corporate - bill - company - ceos - care - right - social,False,12/24/2024 1:59,12/24/2024 1:59
And you think Brian Thompson was innocent? Killing people legally by insurance denials,4,4_get_died_deserved_die,"['get', 'died', 'deserved', 'die', 'goes', 'killed', 'hero', 'man', 'got', 'put']","['Yes, Brian Thompson was a human being with a family.\n\nHe was also a healthcare CEO who was responsible for more deaths than Al Qaeda... every year.\n\nThose people were human beings with families. \n\nDoes that make Brian Thompson despicable? 🤔', 'Yes, Brian Thompson was a human being with a family. He was also a healthcare CEO who was responsible for more deaths than Al Qaeda... every year. \n\nThose people were human beings with families. \n\nDoes that make Brian Thompson despicable? 🤔', 'Brian Thompson had the blood of thousands of people just like this poor person’s family on his hands. he was just as much a killer as the man who shot him, he did it from behind a desk without ever having to face the people whose lives he was ending.']",get - died - deserved - die - goes - killed - hero - man - got - put,False,12/24/2024 1:37,12/24/2024 1:37
Probably why the GoFundMe is rejecting donations for Luigi -- he undermines their business model too,0,0_insurance_hero_healthcare_ceos,"['insurance', 'hero', 'healthcare', 'ceos', 'killer', 'care', 'killed', 'poor', 'greed', 'medical']","['Maybe after what that Luigi guy did we can get a better healthcare system. I’ve been feeling sick for months and can’t see a doctor cause I have no insurance. The ironic part is that I work in the healthcare industry.', ""Luigi is a hero for eliminating this vermin killer! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands. Good riddance."", ""Rittenhouse isn't a POS but Luigi is a hero! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands annually. Good riddance""]",insurance - hero - healthcare - ceos - killer - care - killed - poor - greed - medical,False,12/24/2024 1:36,12/24/2024 1:36
They should make Luigi and him hang right besides each other and show it live on TV,5,5_mario_hero_said_guy,"['mario', 'hero', 'said', 'guy', 'instead', 'everyone', 'man', 'murderer', 'name', 'right']","[""And some people wonder why Luigi did what he did. IT'S BECAUSE OF SHIT LIKE THIS!!"", ""We don't care. He's a hero. Free Luigi"", 'FREE LUIGI. HE IS A HERO']",mario - hero - said - guy - instead - everyone - man - murderer - name - right,False,12/24/2024 1:16,12/24/2024 1:16
"That ""dad"" took the lives of millions with cancer and other conditions by pushing his company to not cover medical claims.

What Luigi did is wrong. United healthcare does it every day. I don't give a fuck about that ""dad"".",0,0_insurance_hero_healthcare_ceos,"['insurance', 'hero', 'healthcare', 'ceos', 'killer', 'care', 'killed', 'poor', 'greed', 'medical']","['Maybe after what that Luigi guy did we can get a better healthcare system. I’ve been feeling sick for months and can’t see a doctor cause I have no insurance. The ironic part is that I work in the healthcare industry.', ""Luigi is a hero for eliminating this vermin killer! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands. Good riddance."", ""Rittenhouse isn't a POS but Luigi is a hero! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands annually. Good riddance""]",insurance - hero - healthcare - ceos - killer - care - killed - poor - greed - medical,False,12/24/2024 1:14,12/24/2024 1:14
"Had to try this out for myself out of curiosity. 

Conclusion: Grok is broken, biased and potentially agenda driven which are odd words to attach to AI considering every major industry is planning on/already using AI (ie. UnitedHealthcare) to control every aspect of human life.",1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/24/2024 1:09,12/24/2024 1:09
Luigi Mangione Is a hero and should be immediately released.,7,7_luigimangione_villain_hero_corrupt,"['luigimangione', 'villain', 'hero', 'corrupt', 'lives', 'italian', 'murdering', 'man', 'corporate', 'story']","['That was one big performance by the NYPD and it backfired spectacularly. Their goal was to make Luigi Mangione look like a Batman villain. Instead it made him look like a folk hero who fought back against the system that puts profits over our own lives. You’re a joke mayor.', 'That was one big performance by the NYPD and it backfired spectacularly. Their goal was to make Luigi Mangione look like a Batman villain. Instead it made him look like a folk hero who fought back against the system that puts profits over our own lives', 'He took on the corrupt healthcare system is what he did, and in this house Luigi Mangione is an Italian American hero, end of story!']",luigimangione - villain - hero - corrupt - lives - italian - murdering - man - corporate - story,False,12/24/2024 1:06,12/24/2024 1:06
"We’re gonna need a lot more, Luigi’s",5,5_mario_hero_said_guy,"['mario', 'hero', 'said', 'guy', 'instead', 'everyone', 'man', 'murderer', 'name', 'right']","[""And some people wonder why Luigi did what he did. IT'S BECAUSE OF SHIT LIKE THIS!!"", ""We don't care. He's a hero. Free Luigi"", 'FREE LUIGI. HE IS A HERO']",mario - hero - said - guy - instead - everyone - man - murderer - name - right,False,12/24/2024 1:05,12/24/2024 1:05
"May Saint Mangione deny your claim, delay your insurance and depose you to the pits of hell ❤️",3,3_luigimangione_said_ceos_uhc,"['luigimangione', 'said', 'ceos', 'uhc', 'assassin', 'corporate', 'unitedhealthcareassassin', 'case', 'unitedhealth', 'allegedly']","['Document ( Manifesto ) found on person of interest Luigi Mangione has two quotes: “These parasites had it coming"" ""It had to be done,""\nWritten words from Luigi Mangione who allegedly gunned down United Healthcare CEO Brian Thompson', 'The Mangione Manifesto: Parasites had it coming', 'Update: Luigi Mangione\'s manifesto included the quotes: \n“These parasites had it coming” and “I do apologize for any strife and trauma, but it had to be done""\n--Said shooter acted alone\n--""The document railed against the health care industry and suggested violence is the answer""']",luigimangione - said - ceos - uhc - assassin - corporate - unitedhealthcareassassin - case - unitedhealth - allegedly,False,12/24/2024 0:58,12/24/2024 0:58
Both Luigi and Kyle are based. Fuck the elite and fuck those pedos that Kyle shot.,5,5_mario_hero_said_guy,"['mario', 'hero', 'said', 'guy', 'instead', 'everyone', 'man', 'murderer', 'name', 'right']","[""And some people wonder why Luigi did what he did. IT'S BECAUSE OF SHIT LIKE THIS!!"", ""We don't care. He's a hero. Free Luigi"", 'FREE LUIGI. HE IS A HERO']",mario - hero - said - guy - instead - everyone - man - murderer - name - right,False,12/24/2024 0:58,12/24/2024 0:58
I do not like the insurance industry. Murder is murder no matter who commits it! Luigi is no hero!,0,0_insurance_hero_healthcare_ceos,"['insurance', 'hero', 'healthcare', 'ceos', 'killer', 'care', 'killed', 'poor', 'greed', 'medical']","['Maybe after what that Luigi guy did we can get a better healthcare system. I’ve been feeling sick for months and can’t see a doctor cause I have no insurance. The ironic part is that I work in the healthcare industry.', ""Luigi is a hero for eliminating this vermin killer! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands. Good riddance."", ""Rittenhouse isn't a POS but Luigi is a hero! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands annually. Good riddance""]",insurance - hero - healthcare - ceos - killer - care - killed - poor - greed - medical,False,12/24/2024 0:20,12/24/2024 0:20
"Brian Thompson killed more Americans than every terrorist, gang member, and political assassin combined.

He did it for profit.

And the judges, police, and politicians- who were his confederates, who held shares in his enterprise- will never acknowledge any harm was done.",4,4_get_died_deserved_die,"['get', 'died', 'deserved', 'die', 'goes', 'killed', 'hero', 'man', 'got', 'put']","['Yes, Brian Thompson was a human being with a family.\n\nHe was also a healthcare CEO who was responsible for more deaths than Al Qaeda... every year.\n\nThose people were human beings with families. \n\nDoes that make Brian Thompson despicable? 🤔', 'Yes, Brian Thompson was a human being with a family. He was also a healthcare CEO who was responsible for more deaths than Al Qaeda... every year. \n\nThose people were human beings with families. \n\nDoes that make Brian Thompson despicable? 🤔', 'Brian Thompson had the blood of thousands of people just like this poor person’s family on his hands. he was just as much a killer as the man who shot him, he did it from behind a desk without ever having to face the people whose lives he was ending.']",get - died - deserved - die - goes - killed - hero - man - got - put,False,12/24/2024 0:09,12/24/2024 0:09
the funniest thing is Luigi isn't even left. they just love sucking CEO dick too much 😭,0,0_insurance_hero_healthcare_ceos,"['insurance', 'hero', 'healthcare', 'ceos', 'killer', 'care', 'killed', 'poor', 'greed', 'medical']","['Maybe after what that Luigi guy did we can get a better healthcare system. I’ve been feeling sick for months and can’t see a doctor cause I have no insurance. The ironic part is that I work in the healthcare industry.', ""Luigi is a hero for eliminating this vermin killer! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands. Good riddance."", ""Rittenhouse isn't a POS but Luigi is a hero! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands annually. Good riddance""]",insurance - hero - healthcare - ceos - killer - care - killed - poor - greed - medical,False,12/23/2024 23:57,12/23/2024 23:57
"If this piece of shit was a real ""patriot"" like he claims to be, he would know that we have due process in this country. He's just another opportunist with a lot of followers. Fuck this Asshole & Free Luigi!",0,0_insurance_hero_healthcare_ceos,"['insurance', 'hero', 'healthcare', 'ceos', 'killer', 'care', 'killed', 'poor', 'greed', 'medical']","['Maybe after what that Luigi guy did we can get a better healthcare system. I’ve been feeling sick for months and can’t see a doctor cause I have no insurance. The ironic part is that I work in the healthcare industry.', ""Luigi is a hero for eliminating this vermin killer! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands. Good riddance."", ""Rittenhouse isn't a POS but Luigi is a hero! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands annually. Good riddance""]",insurance - hero - healthcare - ceos - killer - care - killed - poor - greed - medical,False,12/23/2024 23:55,12/23/2024 23:55
Free Luigi Mangione! ALL hospital unions should defend him! Unions need new leaders that fight for free quality healthcare for all! Today's union leaders' partnership with healthcare bosses keeps unions from fighting for what we need...,3,3_luigimangione_said_ceos_uhc,"['luigimangione', 'said', 'ceos', 'uhc', 'assassin', 'corporate', 'unitedhealthcareassassin', 'case', 'unitedhealth', 'allegedly']","['Document ( Manifesto ) found on person of interest Luigi Mangione has two quotes: “These parasites had it coming"" ""It had to be done,""\nWritten words from Luigi Mangione who allegedly gunned down United Healthcare CEO Brian Thompson', 'The Mangione Manifesto: Parasites had it coming', 'Update: Luigi Mangione\'s manifesto included the quotes: \n“These parasites had it coming” and “I do apologize for any strife and trauma, but it had to be done""\n--Said shooter acted alone\n--""The document railed against the health care industry and suggested violence is the answer""']",luigimangione - said - ceos - uhc - assassin - corporate - unitedhealthcareassassin - case - unitedhealth - allegedly,False,12/23/2024 23:53,12/23/2024 23:53
"What US Insurance Companies Aren’t Telling You

#unitedhealthcare #luigi #luigimangione #aethna #cvs",3,3_luigimangione_said_ceos_uhc,"['luigimangione', 'said', 'ceos', 'uhc', 'assassin', 'corporate', 'unitedhealthcareassassin', 'case', 'unitedhealth', 'allegedly']","['Document ( Manifesto ) found on person of interest Luigi Mangione has two quotes: “These parasites had it coming"" ""It had to be done,""\nWritten words from Luigi Mangione who allegedly gunned down United Healthcare CEO Brian Thompson', 'The Mangione Manifesto: Parasites had it coming', 'Update: Luigi Mangione\'s manifesto included the quotes: \n“These parasites had it coming” and “I do apologize for any strife and trauma, but it had to be done""\n--Said shooter acted alone\n--""The document railed against the health care industry and suggested violence is the answer""']",luigimangione - said - ceos - uhc - assassin - corporate - unitedhealthcareassassin - case - unitedhealth - allegedly,False,12/23/2024 23:46,12/23/2024 23:46
"Your honor, I’m sure the jury would agree, Brian Thompson was “2 ez”",4,4_get_died_deserved_die,"['get', 'died', 'deserved', 'die', 'goes', 'killed', 'hero', 'man', 'got', 'put']","['Yes, Brian Thompson was a human being with a family.\n\nHe was also a healthcare CEO who was responsible for more deaths than Al Qaeda... every year.\n\nThose people were human beings with families. \n\nDoes that make Brian Thompson despicable? 🤔', 'Yes, Brian Thompson was a human being with a family. He was also a healthcare CEO who was responsible for more deaths than Al Qaeda... every year. \n\nThose people were human beings with families. \n\nDoes that make Brian Thompson despicable? 🤔', 'Brian Thompson had the blood of thousands of people just like this poor person’s family on his hands. he was just as much a killer as the man who shot him, he did it from behind a desk without ever having to face the people whose lives he was ending.']",get - died - deserved - die - goes - killed - hero - man - got - put,False,12/23/2024 23:45,12/23/2024 23:45
"Luigi Mangione said exactly what I posted. What was Eric Adams was doing there with all those law enforcement? It was a show for them to violate his human rights 🤦‍♂️

#LuigiMangione #BrianThompson #UnitedHealthcare",3,3_luigimangione_said_ceos_uhc,"['luigimangione', 'said', 'ceos', 'uhc', 'assassin', 'corporate', 'unitedhealthcareassassin', 'case', 'unitedhealth', 'allegedly']","['Document ( Manifesto ) found on person of interest Luigi Mangione has two quotes: “These parasites had it coming"" ""It had to be done,""\nWritten words from Luigi Mangione who allegedly gunned down United Healthcare CEO Brian Thompson', 'The Mangione Manifesto: Parasites had it coming', 'Update: Luigi Mangione\'s manifesto included the quotes: \n“These parasites had it coming” and “I do apologize for any strife and trauma, but it had to be done""\n--Said shooter acted alone\n--""The document railed against the health care industry and suggested violence is the answer""']",luigimangione - said - ceos - uhc - assassin - corporate - unitedhealthcareassassin - case - unitedhealth - allegedly,False,12/23/2024 23:14,12/23/2024 23:14
"This is not about the road to how CEO, Brian Thompson, got to where he did. 

It is about what he did when he got there. 

And what we are seeing is just the tip of the iceberg.",2,2_unitedhealth_healthcare_ceos_medical,"['unitedhealth', 'healthcare', 'ceos', 'medical', 'health', 'executives', 'patients', 'insider', 'lawsuit', 'care']","['ABC: “NYPD finds ‘deny’ ‘defend’ ‘depose’ on shell casings where United Health CEO Brian Thompson was murdered” — seems to reference how insurance companies👇🏽deny people treatment. Especially #UnitedHealthcare.', 'United HealthCare had the highest rate of claims denials for its members of any health insurance company in America and double the industry average.\n\nThey say that the reason Brian Thompson died was because they had to wait on prior authorization from UHC to get him admitted to a…', 'ABC: “NYPD finds ‘deny’ ‘defend’ ‘depose’ on shell casings where United Health CEO Brian Thompson was murdered” — seems to reference how insurance companies👇🏽deny people treatment. Especially United.']",unitedhealth - healthcare - ceos - medical - health - executives - patients - insider - lawsuit - care,False,12/23/2024 23:02,12/23/2024 23:02
"I'm starting to believe....

Saint Luigi Mangione
.",7,7_luigimangione_villain_hero_corrupt,"['luigimangione', 'villain', 'hero', 'corrupt', 'lives', 'italian', 'murdering', 'man', 'corporate', 'story']","['That was one big performance by the NYPD and it backfired spectacularly. Their goal was to make Luigi Mangione look like a Batman villain. Instead it made him look like a folk hero who fought back against the system that puts profits over our own lives. You’re a joke mayor.', 'That was one big performance by the NYPD and it backfired spectacularly. Their goal was to make Luigi Mangione look like a Batman villain. Instead it made him look like a folk hero who fought back against the system that puts profits over our own lives', 'He took on the corrupt healthcare system is what he did, and in this house Luigi Mangione is an Italian American hero, end of story!']",luigimangione - villain - hero - corrupt - lives - italian - murdering - man - corporate - story,False,12/23/2024 22:42,12/23/2024 22:42
